"Time","value"
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.677
2026-01-15 16:20:09,-0.729
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.852
2026-01-15 16:20:09,-0.747
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.869
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.712
2026-01-15 16:20:09,-0.747
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.764
2026-01-15 16:20:09,-0.729
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.869
2026-01-15 16:20:09,-0.747
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.869
2026-01-15 16:20:09,-0.869
2026-01-15 16:20:09,-0.904
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.712
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.852
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.887
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.852
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.747
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.747
2026-01-15 16:20:09,-0.887
2026-01-15 16:20:09,-0.782
2026-01-15 16:20:09,-0.764
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.869
2026-01-15 16:20:09,-0.747
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.852
2026-01-15 16:20:09,-0.852
2026-01-15 16:20:09,-0.852
2026-01-15 16:20:09,-0.799
2026-01-15 16:20:09,-0.834
2026-01-15 16:20:09,-0.817
2026-01-15 16:20:09,-0.922
2026-01-15 16:20:09,-0.939
2026-01-15 16:20:09,-0.869
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.747
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.729
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.869
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.904
2026-01-15 16:20:10,-0.729
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.852
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:10,-0.852
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.957
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:10,-0.904
2026-01-15 16:20:10,-0.904
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.887
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.869
2026-01-15 16:20:10,-0.852
2026-01-15 16:20:10,-0.887
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.852
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.939
2026-01-15 16:20:10,-0.974
2026-01-15 16:20:10,-0.729
2026-01-15 16:20:10,-0.694
2026-01-15 16:20:10,-0.729
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:10,-0.974
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.747
2026-01-15 16:20:10,-0.869
2026-01-15 16:20:10,-0.887
2026-01-15 16:20:10,-0.922
2026-01-15 16:20:10,-0.712
2026-01-15 16:20:10,-0.764
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.887
2026-01-15 16:20:10,-0.869
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.869
2026-01-15 16:20:10,-0.869
2026-01-15 16:20:10,-0.852
2026-01-15 16:20:10,-0.869
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.887
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:10,-0.887
2026-01-15 16:20:10,-0.887
2026-01-15 16:20:10,-0.729
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.869
2026-01-15 16:20:10,-0.904
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:10,-0.712
2026-01-15 16:20:10,-0.747
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.694
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.729
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.712
2026-01-15 16:20:10,-0.799
2026-01-15 16:20:10,-0.747
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.747
2026-01-15 16:20:10,-0.782
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:10,-0.834
2026-01-15 16:20:10,-0.869
2026-01-15 16:20:10,-0.852
2026-01-15 16:20:10,-0.817
2026-01-15 16:20:11,-0.747
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.782
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-0.694
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.834
2026-01-15 16:20:11,-0.904
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-0.904
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.747
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.922
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.834
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.782
2026-01-15 16:20:11,-0.729
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.782
2026-01-15 16:20:11,-0.834
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.747
2026-01-15 16:20:11,-0.887
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.782
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.887
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.904
2026-01-15 16:20:11,-0.992
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.729
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.729
2026-01-15 16:20:11,-0.834
2026-01-15 16:20:11,-0.887
2026-01-15 16:20:11,-0.922
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.817
2026-01-15 16:20:11,-0.887
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-1.01
2026-01-15 16:20:11,-0.904
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.834
2026-01-15 16:20:11,-0.747
2026-01-15 16:20:11,-0.904
2026-01-15 16:20:11,-0.747
2026-01-15 16:20:11,-0.782
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.852
2026-01-15 16:20:11,-0.887
2026-01-15 16:20:11,-0.834
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.747
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-0.747
2026-01-15 16:20:11,-0.764
2026-01-15 16:20:11,-0.694
2026-01-15 16:20:11,-0.747
2026-01-15 16:20:11,-0.869
2026-01-15 16:20:11,-0.887
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:11,-0.799
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.712
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.904
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.729
2026-01-15 16:20:12,-0.869
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.747
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.887
2026-01-15 16:20:12,-0.904
2026-01-15 16:20:12,-0.939
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.869
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.712
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.939
2026-01-15 16:20:12,-0.957
2026-01-15 16:20:12,-0.747
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.747
2026-01-15 16:20:12,-0.729
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.764
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.799
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.869
2026-01-15 16:20:12,-0.764
2026-01-15 16:20:12,-0.799
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.922
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.974
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.799
2026-01-15 16:20:12,-0.729
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.764
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.799
2026-01-15 16:20:12,-0.712
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.764
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.869
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.747
2026-01-15 16:20:12,-0.799
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.799
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.869
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.869
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.799
2026-01-15 16:20:12,-0.799
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.904
2026-01-15 16:20:12,-0.869
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.799
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.817
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.764
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.729
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.764
2026-01-15 16:20:12,-0.834
2026-01-15 16:20:12,-0.782
2026-01-15 16:20:12,-0.852
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.782
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.782
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.782
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.782
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.939
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.782
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.922
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.904
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.939
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.904
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.974
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.764
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.712
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.712
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.887
2026-01-15 16:20:13,-0.904
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.747
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.782
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.677
2026-01-15 16:20:13,-0.782
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.747
2026-01-15 16:20:13,-0.764
2026-01-15 16:20:13,-0.764
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.834
2026-01-15 16:20:13,-0.974
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.852
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.694
2026-01-15 16:20:13,-0.799
2026-01-15 16:20:13,-0.694
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.869
2026-01-15 16:20:13,-0.817
2026-01-15 16:20:13,-0.764
2026-01-15 16:20:14,-0.747
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.887
2026-01-15 16:20:14,-0.904
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.869
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.782
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.887
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.957
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.782
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.782
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.922
2026-01-15 16:20:14,-0.869
2026-01-15 16:20:14,-0.904
2026-01-15 16:20:14,-0.904
2026-01-15 16:20:14,-0.957
2026-01-15 16:20:14,-0.869
2026-01-15 16:20:14,-0.782
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.869
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.887
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.782
2026-01-15 16:20:14,-0.747
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.782
2026-01-15 16:20:14,-0.887
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.887
2026-01-15 16:20:14,-0.939
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.869
2026-01-15 16:20:14,-0.869
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.782
2026-01-15 16:20:14,-0.747
2026-01-15 16:20:14,-0.922
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.729
2026-01-15 16:20:14,-0.764
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.677
2026-01-15 16:20:14,-0.729
2026-01-15 16:20:14,-0.869
2026-01-15 16:20:14,-0.764
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.712
2026-01-15 16:20:14,-0.694
2026-01-15 16:20:14,-0.747
2026-01-15 16:20:14,-0.904
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.764
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.957
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.887
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.869
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.764
2026-01-15 16:20:14,-0.764
2026-01-15 16:20:14,-0.782
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.782
2026-01-15 16:20:14,-0.642
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.887
2026-01-15 16:20:14,-0.904
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.834
2026-01-15 16:20:14,-0.852
2026-01-15 16:20:14,-0.887
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.974
2026-01-15 16:20:14,-0.904
2026-01-15 16:20:14,-0.817
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:14,-0.799
2026-01-15 16:20:15,-0.852
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.694
2026-01-15 16:20:15,-0.887
2026-01-15 16:20:15,-0.852
2026-01-15 16:20:15,-0.782
2026-01-15 16:20:15,-0.747
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.904
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.869
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.799
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.869
2026-01-15 16:20:15,-0.887
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.747
2026-01-15 16:20:15,-0.869
2026-01-15 16:20:15,-0.922
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.747
2026-01-15 16:20:15,-0.869
2026-01-15 16:20:15,-0.887
2026-01-15 16:20:15,-0.782
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.974
2026-01-15 16:20:15,-0.852
2026-01-15 16:20:15,-0.799
2026-01-15 16:20:15,-0.852
2026-01-15 16:20:15,-0.694
2026-01-15 16:20:15,-0.922
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.729
2026-01-15 16:20:15,-0.799
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.887
2026-01-15 16:20:15,-0.922
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.712
2026-01-15 16:20:15,-0.712
2026-01-15 16:20:15,-0.799
2026-01-15 16:20:15,-0.747
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.712
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.992
2026-01-15 16:20:15,-0.852
2026-01-15 16:20:15,-0.799
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.782
2026-01-15 16:20:15,-0.782
2026-01-15 16:20:15,-0.799
2026-01-15 16:20:15,-0.887
2026-01-15 16:20:15,-0.852
2026-01-15 16:20:15,-0.852
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.694
2026-01-15 16:20:15,-0.694
2026-01-15 16:20:15,-0.729
2026-01-15 16:20:15,-0.782
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.869
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.782
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:15,-0.852
2026-01-15 16:20:15,-0.939
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.729
2026-01-15 16:20:15,-0.782
2026-01-15 16:20:15,-0.729
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.694
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.799
2026-01-15 16:20:15,-0.642
2026-01-15 16:20:15,-0.782
2026-01-15 16:20:15,-0.887
2026-01-15 16:20:15,-0.799
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.712
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.922
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.694
2026-01-15 16:20:15,-0.764
2026-01-15 16:20:15,-0.834
2026-01-15 16:20:15,-0.817
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.939
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.764
2026-01-15 16:20:16,-0.834
2026-01-15 16:20:16,-0.764
2026-01-15 16:20:16,-0.782
2026-01-15 16:20:16,-0.869
2026-01-15 16:20:16,-0.904
2026-01-15 16:20:16,-0.834
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.869
2026-01-15 16:20:16,-0.764
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.764
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.764
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.887
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.729
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.782
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.869
2026-01-15 16:20:16,-0.729
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.729
2026-01-15 16:20:16,-0.869
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.782
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.834
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.782
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.957
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.852
2026-01-15 16:20:16,-0.694
2026-01-15 16:20:16,-0.904
2026-01-15 16:20:16,-0.869
2026-01-15 16:20:16,-0.869
2026-01-15 16:20:16,-0.834
2026-01-15 16:20:16,-0.834
2026-01-15 16:20:16,-0.729
2026-01-15 16:20:16,-0.729
2026-01-15 16:20:16,-0.852
2026-01-15 16:20:16,-0.712
2026-01-15 16:20:16,-0.764
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.904
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.852
2026-01-15 16:20:16,-0.869
2026-01-15 16:20:16,-0.747
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.834
2026-01-15 16:20:16,-0.799
2026-01-15 16:20:16,-0.852
2026-01-15 16:20:16,-0.869
2026-01-15 16:20:16,-0.712
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.782
2026-01-15 16:20:16,-0.887
2026-01-15 16:20:16,-0.852
2026-01-15 16:20:16,-0.887
2026-01-15 16:20:16,-0.834
2026-01-15 16:20:16,-0.852
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.817
2026-01-15 16:20:16,-0.764
2026-01-15 16:20:16,-0.869
